49,2,85.8,2010
50,2,84.4,2010
51,2,84.1,2010
52,2,84.1,2010
53,2,85.2,2010
54,2,83.5,2010
55,2,84.4,2010
56,2,83.9,2010
57,2,83.3,2010
58,2,84.0,2010
59,2,82.6,2010
60,2,83.5,2010
61,2,84.7,2010
62,2,82.3,2010
63,2,84.8,2010
64,2,85.4,2010
65,2,84.8,2010
66,2,84.2,2010
67,2,83.9,2010
68,2,83.9,2010
69,2,85.8,2010
70,2,83.8,2010
71,2,84.7,2010
72,2,85.3,2010
73,2,85.1,2010
74,2,85.2,2010
75,2,85.8,2010
76,2,83.7,2010
77,2,84.2,2010
78,2,85.6,2010
79,2,85.8,2010
80,2,83.3,2010
81,2,85.1,2010
82,2,84.0,2010
83,2,84.9,2010
84,2,84.3,2010
85,2,85.2,2010
86,2,85.2,2010
87,2,85.0,2010
88,2,83.4,2010
89,2,83.3,2010
90,2,84.4,2010
91,2,85.1,2010
92,2,85.7,2010
93,2,84.2,2010
94,2,85.5,2010
95,2,84.4,2010
971,2,84.8,2015
972,2,84.7,2015
973,2,82.0,2015
974,2,83.6,2015
976,2,77.2,2015
01,2,85.5,2015
02,2,83.2,2015
03,2,84.5,2015
04,2,85.3,2015
05,2,85.3,2015
06,2,85.7,2015
07,2,84.8,2015
08,2,84.1,2015
09,2,84.9,2015
10,2,84.1,2015
11,2,85.2,2015
12,2,85.5,2015
13,2,85.1,2015
14,2,85.0,2015
15,2,84.2,2015
16,2,85.2,2015
17,2,85.4,2015
18,2,84.2,2015
19,2,84.9,2015
2A,2,85.2,2015
2B,2,85.9,2015
21,2,85.4,2015
22,2,84.8,2015
23,2,84.6,2015
24,2,84.9,2015
25,2,85.7,2015
26,2,85.7,2015
27,2,84.4,2015
28,2,85.0,2015
29,2,84.4,2015
30,2,85.1,2015
31,2,86.1,2015
32,2,84.3,2015
33,2,85.5,2015
34,2,85.6,2015
35,2,85.5,2015
36,2,84.0,2015
37,2,85.9,2015
38,2,85.9,2015
39,2,84.9,2015
40,2,85.0,2015
41,2,85.1,2015
42,2,85.4,2015
43,2,84.5,2015
44,2,85.7,2015
45,2,84.7,2015
46,2,84.4,2015
47,2,85.2,2015
48,2,83.5,2015
49,2,85.8,2015
50,2,85.1,2015
51,2,84.2,2015
52,2,83.1,2015
53,2,85.6,2015
54,2,84.2,2015
55,2,84.0,2015
56,2,84.7,2015
57,2,83.7,2015
58,2,84.1,2015
59,2,83.2,2015
60,2,83.9,2015
61,2,85.1,2015
62,2,83.3,2015
63,2,85.1,2015
64,2,85.6,2015
65,2,85.3,2015
66,2,84.6,2015
67,2,84.8,2015
68,2,84.2,2015
69,2,85.9,2015
70,2,84.5,2015
71,2,85.1,2015
72,2,85.1,2015
73,2,85.5,2015
74,2,85.9,2015
75,2,86.4,2015
76,2,84.2,2015
77,2,84.7,2015
78,2,86.2,2015
79,2,85.5,2015
80,2,83.4,2015
81,2,86.1,2015
82,2,85.5,2015
83,2,85.4,2015
84,2,84.7,2015
85,2,85.6,2015
86,2,85.7,2015
87,2,84.7,2015
88,2,84.0,2015
89,2,84.1,2015
90,2,82.8,2015
91,2,85.8,2015
92,2,86.2,2015
93,2,84.4,2015
94,2,85.5,2015
95,2,84.9,2015
971,3,47.8,2009
972,3,51.4,2009
973,3,42.9,2009
974,3,43.8,2009
01,3,69.4,2009
02,3,59.6,2009
03,3,62.4,2009
04,3,62.5,2009
05,3,67.2,2009
06,3,63.9,2009
07,3,62.8,2009
08,3,59.1,2009
09,3,61.5,2009
10,3,62.3,2009
11,3,57.7,2009
12,3,67.4,2009
13,3,58.6,2009
14,3,63.3,2009
15,3,67.2,2009
16,3,63.5,2009
17,3,61.3,2009
18,3,63.0,2009
19,3,65.8,2009
2A,3,61.9,2009
2B,3,57.9,2009
21,3,65.9,2009
22,3,64.4,2009
23,3,62.5,2009
24,3,62.3,2009
25,3,65.0,2009
26,3,63.0,2009
27,3,64.9,2009
28,3,66.6,2009
29,3,63.7,2009
30,3,58.1,2009
31,3,64.8,2009
32,3,66.1,2009
33,3,63.6,2009
34,3,57.2,2009
35,3,66.6,2009
36,3,64.5,2009
37,3,64.9,2009
38,3,65.9,2009
39,3,66.4,2009
40,3,63.9,2009
41,3,65.6,2009
42,3,62.6,2009
43,3,65.7,2009
44,3,65.8,2009
45,3,66.0,2009
46,3,63.5,2009
47,3,62.1,2009
48,3,65.5,2009
49,3,65.9,2009
50,3,64.7,2009
51,3,63.8,2009
52,3,62.4,2009
53,3,69.3,2009
54,3,61.7,2009
55,3,62.8,2009
56,3,63.7,2009
57,3,62.3,2009
58,3,60.2,2009
59,3,57.6,2009
60,3,64.6,2009
61,3,63.0,2009
62,3,56.9,2009
63,3,63.3,2009
64,3,64.5,2009
65,3,62.7,2009
66,3,56.1,2009
67,3,65.7,2009
68,3,65.2,2009
69,3,64.5,2009
70,3,64.4,2009
71,3,64.2,2009
72,3,65.3,2009
73,3,68.6,2009
74,3,71.0,2009
75,3,67.8,2009
76,3,61.8,2009
77,3,68.2,2009
78,3,68.4,2009
79,3,67.5,2009
80,3,60.1,2009
81,3,62.3,2009
82,3,63.2,2009
83,3,60.0,2009
84,3,60.1,2009
85,3,67.0,2009
86,3,63.5,2009
87,3,63.0,2009
88,3,62.2,2009
89,3,63.8,2009
90,3,62.0,2009
91,3,68.0,2009
92,3,69.9,2009
93,3,60.6,2009
94,3,67.1,2009
95,3,65.7,2009
971,3,49.2,2014
972,3,52.4,2014
973,3,41.2,2014
974,3,44.8,2014
01,3,69.1,2014
02,3,58.8,2014
03,3,62.0,2014
04,3,62.7,2014
05,3,67.5,2014
06,3,64.0,2014
07,3,63.2,2014
08,3,58.9,2014
09,3,61.1,2014
10,3,60.9,2014
11,3,57.6,2014
12,3,67.3,2014
13,3,59.0,2014
14,3,63.0,2014
15,3,68.1,2014
16,3,63.8,2014
17,3,61.8,2014
18,3,62.8,2014
19,3,65.8,2014
2A,3,63.6,2014
2B,3,59.1,2014
21,3,65.2,2014
22,3,64.1,2014
23,3,63.3,2014
24,3,61.8,2014
25,3,65.0,2014
26,3,63.7,2014
27,3,64.7,2014
28,3,66.5,2014
29,3,63.2,2014
30,3,58.2,2014
31,3,64.9,2014
32,3,66.7,2014
33,3,63.5,2014
34,3,57.7,2014
35,3,65.8,2014
36,3,63.8,2014
37,3,64.4,2014
38,3,66.0,2014
39,3,67.2,2014
40,3,64.1,2014
41,3,65.5,2014
42,3,62.4,2014
43,3,66.2,2014
44,3,66.0,2014
45,3,65.2,2014
46,3,64.3,2014
47,3,62.6,2014
48,3,65.8,2014
49,3,65.6,2014
50,3,65.0,2014
51,3,62.9,2014
52,3,62.2,2014
53,3,68.8,2014
54,3,61.2,2014
55,3,62.6,2014
56,3,63.5,2014
57,3,61.8,2014
58,3,60.0,2014
59,3,57.5,2014
60,3,64.1,2014
61,3,62.6,2014
62,3,56.8,2014
63,3,64.1,2014
64,3,65.1,2014
65,3,62.5,2014
66,3,55.8,2014
67,3,65.0,2014
68,3,64.4,2014
69,3,64.5,2014
70,3,64.3,2014
71,3,64.4,2014
72,3,64.5,2014
73,3,69.3,2014
74,3,71.4,2014
75,3,68.1,2014
76,3,61.2,2014
77,3,67.7,2014
78,3,68.4,2014
79,3,67.3,2014
80,3,59.4,2014
81,3,62.5,2014
82,3,63.3,2014
83,3,60.7,2014
84,3,60.0,2014
85,3,67.0,2014
86,3,63.4,2014
87,3,62.4,2014
88,3,61.3,2014
89,3,63.0,2014
90,3,61.0,2014
91,3,67.4,2014
92,3,69.7,2014
93,3,59.5,2014
94,3,66.1,2014
95,3,64.7,2014
971,4,79.9,2009
972,4,80.1,2009
973,4,70.3,2009
974,4,77.3,2009
01,4,81.2,2009
02,4,77.6,2009
03,4,78.4,2009
04,4,77.9,2009
05,4,73.9,2009
06,4,65.2,2009
07,4,82.9,2009
08,4,78.6,2009
09,4,80.4,2009
10,4,78.0,2009
11,4,79.2,2009
12,4,76.3,2009
13,4,70.5,2009
14,4,78.9,2009
15,4,73.9,2009
16,4,82.2,2009
17,4,80.4,2009
18,4,78.7,2009
19,4,81.6,2009
2A,4,79.2,2009
2B,4,80.0,2009
21,4,72.2,2009
22,4,82.0,2009
23,4,77.1,2009
24,4,81.1,2009
25,4,77.1,2009
26,4,80.2,2009
27,4,80.7,2009
28,4,74.8,2009
29,4,81.8,2009
30,4,81.1,2009
31,4,74.7,2009
32,4,80.6,2009
33,4,76.0,2009
34,4,75.8,2009
35,4,74.9,2009
36,4,78.0,2009
37,4,75.7,2009
38,4,74.8,2009
39,4,80.3,2009
40,4,84.0,2009
41,4,80.6,2009
42,4,77.4,2009
43,4,79.7,2009
44,4,75.5,2009
45,4,76.7,2009
46,4,79.9,2009
47,4,81.0,2009
48,4,73.9,2009
49,4,78.4,2009
50,4,79.4,2009
51,4,74.1,2009
52,4,76.6,2009
53,4,78.5,2009
54,4,75.7,2009
55,4,78.7,2009
56,4,81.9,2009
57,4,80.9,2009
58,4,77.3,2009
59,4,74.6,2009
60,4,75.8,2009
